context_indices
"[2064, 1808, 2476]"
"[1808, 2476, 3847]"
"[621, 1524, 3432, 2291, 1722, 2317]"
"[1524, 3432, 488, 1722, 2317, 3029]"
"[3432, 488, 2291, 2317, 3029, 995]"
"[488, 2291, 1722, 3029, 995, 2501]"
"[2291, 1722, 2317, 995, 2501, 442]"
"[1722, 2317, 3029, 2501, 442, 2484]"
"[2317, 3029, 995, 442, 2484, 2187]"
"[3029, 995, 2501, 2484, 2187, 148]"
"[995, 2501, 442, 2187, 148, 130]"
"[2501, 442, 2484, 148, 130, 600]"
"[442, 2484, 2187, 130, 600, 3432]"
"[2484, 2187, 148, 600, 3432, 488]"
"[2187, 148, 130, 3432, 488, 3371]"
"[148, 130, 600, 488, 3371, 2151]"
"[130, 600, 3432, 3371, 2151, 3449]"
"[600, 3432, 488, 2151, 3449, 1531]"
"[3432, 488, 3371, 3449, 1531, 2098]"
"[488, 3371, 2151, 1531, 2098, 599]"
"[3371, 2151, 3449, 2098, 599, 1323]"
"[2151, 3449, 1531, 599, 1323, 3100]"
"[3449, 1531, 2098, 1323, 3100, 3484]"
"[1531, 2098, 599, 3100, 3484, 3201]"
"[2098, 599, 1323, 3484, 3201, 901]"
"[599, 1323, 3100, 3201, 901, 3246]"
"[1323, 3100, 3484, 901, 3246, 3876]"
"[3100, 3484, 3201, 3246, 3876, 1560]"
"[3484, 3201, 901, 3876, 1560, 1253]"
"[3201, 901, 3246, 1560, 1253, 3741]"
"[901, 3246, 3876, 1253, 3741, 404]"
"[3246, 3876, 1560, 3741, 404, 1926]"
"[3876, 1560, 1253, 404, 1926, 3340]"
"[1560, 1253, 3741, 1926, 3340, 1285]"
"[1253, 3741, 404, 3340, 1285, 2273]"
"[3741, 404, 1926, 1285, 2273, 2032]"
"[404, 1926, 3340, 2273, 2032, 1719]"
"[1926, 3340, 1285, 2032, 1719, 1389]"
"[3340, 1285, 2273, 1719, 1389, 3564]"
"[1285, 2273, 2032, 1389, 3564, 181]"
"[2273, 2032, 1719, 3564, 181, 1561]"
"[2032, 1719, 1389, 181, 1561, 2784]"
"[1719, 1389, 3564, 1561, 2784, 2334]"
"[1389, 3564, 181, 2784, 2334, 3432]"
"[3564, 181, 1561, 2334, 3432, 488]"
"[181, 1561, 2784, 3432, 488, 2084]"
"[1561, 2784, 2334, 488, 2084, 2255]"
"[2784, 2334, 3432, 2084, 2255, 875]"
"[2334, 3432, 488, 2255, 875, 3688]"
"[3432, 488, 2084, 875, 3688, 2476]"
"[488, 2084, 2255, 3688, 2476, 3432]"
"[2084, 2255, 875, 2476, 3432, 488]"
"[2255, 875, 3688, 3432, 488, 3388]"
"[875, 3688, 2476, 488, 3388, 167]"
"[3688, 2476, 3432, 3388, 167, 2653]"
"[2476, 3432, 488, 167, 2653, 3273]"
"[3432, 488, 3388, 2653, 3273, 3247]"
"[488, 3388, 167, 3273, 3247, 2187]"
"[3388, 167, 2653, 3247, 2187, 1490]"
"[167, 2653, 3273, 2187, 1490, 1293]"
"[2653, 3273, 3247, 1490, 1293, 3100]"
"[3273, 3247, 2187, 1293, 3100, 3705]"
"[3247, 2187, 1490, 3100, 3705, 889]"
"[2187, 1490, 1293, 3705, 889, 1711]"
"[1490, 1293, 3100, 889, 1711, 2115]"
"[1293, 3100, 3705, 1711, 2115, 406]"
"[3100, 3705, 889, 2115, 406, 86]"
"[3705, 889, 1711, 406, 86, 301]"
"[889, 1711, 2115, 86, 301, 889]"
"[1711, 2115, 406, 301, 889, 482]"
"[2115, 406, 86, 889, 482, 2688]"
"[406, 86, 301, 482, 2688, 1290]"
"[86, 301, 889, 2688, 1290, 1736]"
"[301, 889, 482, 1290, 1736, 207]"
"[889, 482, 2688, 1736, 207, 3246]"
"[482, 2688, 1290, 207, 3246, 1919]"
"[2688, 1290, 1736, 3246, 1919, 1708]"
"[1290, 1736, 207, 1919, 1708, 2692]"
"[1736, 207, 3246, 1708, 2692, 2081]"
"[207, 3246, 1919, 2692, 2081, 2033]"
"[3246, 1919, 1708, 2081, 2033, 2081]"
"[1919, 1708, 2692, 2033, 2081, 2662]"
"[1708, 2692, 2081, 2081, 2662, 3368]"
"[2692, 2081, 2033, 2662, 3368, 3284]"
"[2081, 2033, 2081, 3368, 3284, 1844]"
"[2033, 2081, 2662, 3284, 1844, 2081]"
"[2081, 2662, 3368, 1844, 2081, 901]"
"[2662, 3368, 3284, 2081, 901, 2555]"
"[3368, 3284, 1844, 901, 2555, 1424]"
"[3284, 1844, 2081, 2555, 1424, 146]"
"[1844, 2081, 901, 1424, 146, 2370]"
"[2081, 901, 2555, 146, 2370, 2081]"
"[901, 2555, 1424, 2370, 2081, 168]"
"[2555, 1424, 146, 2081, 168, 3429]"
"[1424, 146, 2370, 168, 3429, 2889]"
"[146, 2370, 2081, 3429, 2889, 2081]"
"[2370, 2081, 168, 2889, 2081, 1628]"
"[2081, 168, 3429, 2081, 1628, 3432]"
"[168, 3429, 2889, 1628, 3432, 488]"
"[3429, 2889, 2081, 3432, 488, 2081]"
"[2889, 2081, 1628, 488, 2081, 640]"
"[2081, 1628, 3432, 2081, 640, 3100]"
"[1628, 3432, 488, 640, 3100, 1132]"
"[3432, 488, 2081, 3100, 1132, 3046]"
"[488, 2081, 640, 1132, 3046, 1529]"
"[2081, 640, 3100, 3046, 1529, 302]"
"[640, 3100, 1132, 1529, 302, 802]"
"[3100, 1132, 3046, 302, 802, 239]"
"[1132, 3046, 1529, 802, 239, 2007]"
"[3046, 1529, 302, 239, 2007, 1067]"
"[1529, 302, 802, 2007, 1067, 3532]"
"[302, 802, 239, 1067, 3532, 478]"
"[802, 239, 2007, 3532, 478, 1757]"
"[239, 2007, 1067, 478, 1757, 3100]"
"[2007, 1067, 3532, 1757, 3100, 1408]"
"[1067, 3532, 478, 3100, 1408, 1698]"
"[3532, 478, 1757, 1408, 1698, 2097]"
"[478, 1757, 3100, 1698, 2097, 1105]"
"[1757, 3100, 1408, 2097, 1105, 2848]"
"[3100, 1408, 1698, 1105, 2848, 1844]"
"[1408, 1698, 2097, 2848, 1844, 1986]"
"[1698, 2097, 1105, 1844, 1986, 1646]"
"[2097, 1105, 2848, 1986, 1646, 1525]"
"[1105, 2848, 1844, 1646, 1525, 96]"
"[2848, 1844, 1986, 1525, 96, 1749]"
"[1844, 1986, 1646, 96, 1749, 3514]"
"[1986, 1646, 1525, 1749, 3514, 3574]"
"[1646, 1525, 96, 3514, 3574, 3432]"
"[1525, 96, 1749, 3574, 3432, 489]"
"[96, 1749, 3514, 3432, 489, 1245]"
"[1749, 3514, 3574, 489, 1245, 619]"
"[3514, 3574, 3432, 1245, 619, 2291]"
"[3574, 3432, 489, 619, 2291, 3287]"
"[3432, 489, 1245, 2291, 3287, 780]"
"[489, 1245, 619, 3287, 780, 715]"
"[1245, 619, 2291, 780, 715, 363]"
"[619, 2291, 3287, 715, 363, 1065]"
"[2291, 3287, 780, 363, 1065, 585]"
"[3287, 780, 715, 1065, 585, 149]"
"[780, 715, 363, 585, 149, 1064]"
"[715, 363, 1065, 149, 1064, 3432]"
"[363, 1065, 585, 1064, 3432, 488]"
"[1065, 585, 149, 3432, 488, 2081]"
"[585, 149, 1064, 488, 2081, 3895]"
"[149, 1064, 3432, 2081, 3895, 1407]"
"[1064, 3432, 488, 3895, 1407, 3188]"
"[3432, 488, 2081, 1407, 3188, 3602]"
"[488, 2081, 3895, 3188, 3602, 2993]"
"[2081, 3895, 1407, 3602, 2993, 474]"
"[3895, 1407, 3188, 2993, 474, 2220]"
"[1407, 3188, 3602, 474, 2220, 970]"
"[3188, 3602, 2993, 2220, 970, 701]"
"[3602, 2993, 474, 970, 701, 2220]"
"[2993, 474, 2220, 701, 2220, 3187]"
"[474, 2220, 970, 2220, 3187, 2949]"
"[2220, 970, 701, 3187, 2949, 619]"
"[970, 701, 2220, 2949, 619, 115]"
"[701, 2220, 3187, 619, 115, 3432]"
"[2220, 3187, 2949, 115, 3432, 489]"
"[3187, 2949, 619, 3432, 489, 1574]"
"[2949, 619, 115, 489, 1574, 3256]"
"[619, 115, 3432, 1574, 3256, 1460]"
"[115, 3432, 489, 3256, 1460, 896]"
"[3432, 489, 1574, 1460, 896, 2350]"
"[489, 1574, 3256, 896, 2350, 1524]"
"[1574, 3256, 1460, 2350, 1524, 3089]"
"[3256, 1460, 896, 1524, 3089, 2820]"
"[1460, 896, 2350, 3089, 2820, 995]"
"[896, 2350, 1524, 2820, 995, 791]"
"[2350, 1524, 3089, 995, 791, 2453]"
"[1524, 3089, 2820, 791, 2453, 1619]"
"[3089, 2820, 995, 2453, 1619, 1689]"
"[2820, 995, 791, 1619, 1689, 3028]"
"[995, 791, 2453, 1689, 3028, 2081]"
"[791, 2453, 1619, 3028, 2081, 2961]"
"[2453, 1619, 1689, 2081, 2961, 2988]"
"[1619, 1689, 3028, 2961, 2988, 599]"
"[1689, 3028, 2081, 2988, 599, 1017]"
"[3028, 2081, 2961, 599, 1017, 3429]"
"[2081, 2961, 2988, 1017, 3429, 317]"
"[2961, 2988, 599, 3429, 317, 1722]"
"[2988, 599, 1017, 317, 1722, 1844]"
"[599, 1017, 3429, 1722, 1844, 397]"
"[1017, 3429, 317, 1844, 397, 1847]"
"[3429, 317, 1722, 397, 1847, 3513]"
"[317, 1722, 1844, 1847, 3513, 1693]"
"[1722, 1844, 397, 3513, 1693, 3795]"
"[1844, 397, 1847, 1693, 3795, 2983]"
"[397, 1847, 3513, 3795, 2983, 1525]"
"[1847, 3513, 1693, 2983, 1525, 1276]"
"[3513, 1693, 3795, 1525, 1276, 3432]"
"[1693, 3795, 2983, 1276, 3432, 489]"
"[3795, 2983, 1525, 3432, 489, 45]"
"[2983, 1525, 1276, 489, 45, 368]"
"[1525, 1276, 3432, 45, 368, 148]"
"[1276, 3432, 489, 368, 148, 3187]"
"[3432, 489, 45, 148, 3187, 3589]"
"[489, 45, 368, 3187, 3589, 2022]"
"[45, 368, 148, 3589, 2022, 2976]"
"[368, 148, 3187, 2022, 2976, 3599]"
"[148, 3187, 3589, 2976, 3599, 3519]"
"[3187, 3589, 2022, 3599, 3519, 1617]"
"[3589, 2022, 2976, 3519, 1617, 3633]"
"[2022, 2976, 3599, 1617, 3633, 773]"
"[2976, 3599, 3519, 3633, 773, 2273]"
"[3599, 3519, 1617, 773, 2273, 1350]"
"[3519, 1617, 3633, 2273, 1350, 899]"
"[1617, 3633, 773, 1350, 899, 3564]"
"[3633, 773, 2273, 899, 3564, 3432]"
"[773, 2273, 1350, 3564, 3432, 488]"
"[2273, 1350, 899, 3432, 488, 2081]"
"[1350, 899, 3564, 488, 2081, 3514]"
"[899, 3564, 3432, 2081, 3514, 1792]"
"[3564, 3432, 488, 3514, 1792, 2294]"
"[3432, 488, 2081, 1792, 2294, 3513]"
"[488, 2081, 3514, 2294, 3513, 3620]"
"[2081, 3514, 1792, 3513, 3620, 3832]"
"[3514, 1792, 2294, 3620, 3832, 407]"
"[1792, 2294, 3513, 3832, 407, 2079]"
"[2294, 3513, 3620, 407, 2079, 3432]"
"[3513, 3620, 3832, 2079, 3432, 489]"
"[3620, 3832, 407, 3432, 489, 227]"
"[3832, 407, 2079, 489, 227, 1796]"
"[407, 2079, 3432, 227, 1796, 121]"
"[2079, 3432, 489, 1796, 121, 2062]"
"[3432, 489, 227, 121, 2062, 1965]"
"[489, 227, 1796, 2062, 1965, 2215]"
"[227, 1796, 121, 1965, 2215, 121]"
"[1796, 121, 2062, 2215, 121, 2215]"
"[121, 2062, 1965, 121, 2215, 3014]"
"[2062, 1965, 2215, 2215, 3014, 901]"
"[1965, 2215, 121, 3014, 901, 1424]"
"[2215, 121, 2215, 901, 1424, 143]"
"[121, 2215, 3014, 1424, 143, 599]"
"[2215, 3014, 901, 143, 599, 2611]"
"[3014, 901, 1424, 599, 2611, 3070]"
"[901, 1424, 143, 2611, 3070, 1548]"
"[1424, 143, 599, 3070, 1548, 30]"
"[143, 599, 2611, 1548, 30, 83]"
"[599, 2611, 3070, 30, 83, 2672]"
"[2611, 3070, 1548, 83, 2672, 1844]"
"[3070, 1548, 30, 2672, 1844, 1986]"
"[1548, 30, 83, 1844, 1986, 2641]"
"[30, 83, 2672, 1986, 2641, 3370]"
"[83, 2672, 1844, 2641, 3370, 25]"
"[2672, 1844, 1986, 3370, 25, 121]"
"[1844, 1986, 2641, 25, 121, 2602]"
"[1986, 2641, 3370, 121, 2602, 504]"
"[2641, 3370, 25, 2602, 504, 3792]"
"[3370, 25, 121, 504, 3792, 247]"
"[25, 121, 2602, 3792, 247, 3373]"
"[121, 2602, 504, 247, 3373, 1803]"
"[2602, 504, 3792, 3373, 1803, 1694]"
"[504, 3792, 247, 1803, 1694, 831]"
"[3792, 247, 3373, 1694, 831, 1290]"
"[247, 3373, 1803, 831, 1290, 2215]"
"[3373, 1803, 1694, 1290, 2215, 129]"
"[1803, 1694, 831, 2215, 129, 169]"
"[1694, 831, 1290, 129, 169, 570]"
"[831, 1290, 2215, 169, 570, 849]"
"[1290, 2215, 129, 570, 849, 45]"
"[2215, 129, 169, 849, 45, 3432]"
"[129, 169, 570, 45, 3432, 488]"
"[169, 570, 849, 3432, 488, 1664]"
"[570, 849, 45, 488, 1664, 370]"
"[849, 45, 3432, 1664, 370, 2379]"
"[45, 3432, 488, 370, 2379, 3052]"
"[3432, 488, 1664, 2379, 3052, 1693]"
"[488, 1664, 370, 3052, 1693, 2424]"
"[1664, 370, 2379, 1693, 2424, 3795]"
"[370, 2379, 3052, 2424, 3795, 1821]"
"[2379, 3052, 1693, 3795, 1821, 3539]"
"[3052, 1693, 2424, 1821, 3539, 1859]"
"[1693, 2424, 3795, 3539, 1859, 1859]"
"[2424, 3795, 1821, 1859, 1859, 949]"
"[3795, 1821, 3539, 1859, 949, 3155]"
"[1821, 3539, 1859, 949, 3155, 2769]"
"[3539, 1859, 1859, 3155, 2769, 1459]"
"[1859, 1859, 949, 2769, 1459, 1661]"
"[1859, 949, 3155, 1459, 1661, 3019]"
"[949, 3155, 2769, 1661, 3019, 3477]"
"[3155, 2769, 1459, 3019, 3477, 569]"
"[2769, 1459, 1661, 3477, 569, 2801]"
"[1459, 1661, 3019, 569, 2801, 3559]"
"[1661, 3019, 3477, 2801, 3559, 849]"
"[3019, 3477, 569, 3559, 849, 1844]"
"[3477, 569, 2801, 849, 1844, 1986]"
"[569, 2801, 3559, 1844, 1986, 3192]"
"[2801, 3559, 849, 1986, 3192, 3597]"
"[3559, 849, 1844, 3192, 3597, 245]"
"[849, 1844, 1986, 3597, 245, 2511]"
"[1844, 1986, 3192, 245, 2511, 1859]"
"[1986, 3192, 3597, 2511, 1859, 1149]"
"[3192, 3597, 245, 1859, 1149, 3257]"
"[3597, 245, 2511, 1149, 3257, 3824]"
"[245, 2511, 1859, 3257, 3824, 148]"
"[2511, 1859, 1149, 3824, 148, 331]"
"[1859, 1149, 3257, 148, 331, 592]"
"[1149, 3257, 3824, 331, 592, 2341]"
"[3257, 3824, 148, 592, 2341, 277]"
"[3824, 148, 331, 2341, 277, 3359]"
"[148, 331, 592, 277, 3359, 2998]"
"[331, 592, 2341, 3359, 2998, 3471]"
"[592, 2341, 277, 2998, 3471, 3037]"
"[2341, 277, 3359, 3471, 3037, 2538]"
"[277, 3359, 2998, 3037, 2538, 1053]"
"[3359, 2998, 3471, 2538, 1053, 1844]"
"[2998, 3471, 3037, 1053, 1844, 2081]"
"[3471, 3037, 2538, 1844, 2081, 1736]"
"[3037, 2538, 1053, 2081, 1736, 1859]"
"[2538, 1053, 1844, 1736, 1859, 148]"
"[1053, 1844, 2081, 1859, 148, 1787]"
"[1844, 2081, 1736, 148, 1787, 3025]"
"[2081, 1736, 1859, 1787, 3025, 1736]"
"[1736, 1859, 148, 3025, 1736, 3520]"
"[1859, 148, 1787, 1736, 3520, 3745]"
"[148, 1787, 3025, 3520, 3745, 2853]"
"[1787, 3025, 1736, 3745, 2853, 962]"
"[3025, 1736, 3520, 2853, 962, 3616]"
"[1736, 3520, 3745, 962, 3616, 2097]"
"[3520, 3745, 2853, 3616, 2097, 1736]"
"[3745, 2853, 962, 2097, 1736, 1717]"
"[2853, 962, 3616, 1736, 1717, 2294]"
"[962, 3616, 2097, 1717, 2294, 3513]"
"[3616, 2097, 1736, 2294, 3513, 962]"
"[2097, 1736, 1717, 3513, 962, 2536]"
"[1736, 1717, 2294, 962, 2536, 3471]"
"[1717, 2294, 3513, 2536, 3471, 271]"
"[2294, 3513, 962, 3471, 271, 2803]"
"[3513, 962, 2536, 271, 2803, 550]"
"[962, 2536, 3471, 2803, 550, 638]"
"[2536, 3471, 271, 550, 638, 94]"
"[3471, 271, 2803, 638, 94, 849]"
"[271, 2803, 550, 94, 849, 164]"
"[2803, 550, 638, 849, 164, 3038]"
"[550, 638, 94, 164, 3038, 842]"
"[638, 94, 849, 3038, 842, 2646]"
"[94, 849, 164, 842, 2646, 3373]"
"[849, 164, 3038, 2646, 3373, 2672]"
"[164, 3038, 842, 3373, 2672, 3825]"
"[3038, 842, 2646, 2672, 3825, 2658]"
"[842, 2646, 3373, 3825, 2658, 2848]"
"[2646, 3373, 2672, 2658, 2848, 1955]"
"[3373, 2672, 3825, 2848, 1955, 3564]"
"[2672, 3825, 2658, 1955, 3564, 773]"
"[3825, 2658, 2848, 3564, 773, 1736]"
"[2658, 2848, 1955, 773, 1736, 431]"
"[2848, 1955, 3564, 1736, 431, 142]"
"[1955, 3564, 773, 431, 142, 1350]"
"[3564, 773, 1736, 142, 1350, 868]"
"[773, 1736, 431, 1350, 868, 2077]"
"[1736, 431, 142, 868, 2077, 280]"
"[431, 142, 1350, 2077, 280, 833]"
"[142, 1350, 868, 280, 833, 2294]"
"[1350, 868, 2077, 833, 2294, 1986]"
"[868, 2077, 280, 2294, 1986, 355]"
"[2077, 280, 833, 1986, 355, 355]"
"[280, 833, 2294, 355, 355, 3514]"
"[833, 2294, 1986, 355, 3514, 1181]"
"[2294, 1986, 355, 3514, 1181, 3432]"
"[1986, 355, 355, 1181, 3432, 488]"
"[355, 355, 3514, 3432, 488, 3628]"
"[355, 3514, 1181, 488, 3628, 3593]"
"[3514, 1181, 3432, 3628, 3593, 3128]"
"[1181, 3432, 488, 3593, 3128, 801]"
"[3432, 488, 3628, 3128, 801, 1678]"
"[488, 3628, 3593, 801, 1678, 865]"
"[3628, 3593, 3128, 1678, 865, 1970]"
"[3593, 3128, 801, 865, 1970, 3610]"
"[3128, 801, 1678, 1970, 3610, 355]"
"[801, 1678, 865, 3610, 355, 1605]"
"[1678, 865, 1970, 355, 1605, 2635]"
"[865, 1970, 3610, 1605, 2635, 777]"
"[1970, 3610, 355, 2635, 777, 1693]"
"[3610, 355, 1605, 777, 1693, 2671]"
"[355, 1605, 2635, 1693, 2671, 3067]"
"[1605, 2635, 777, 2671, 3067, 3373]"
"[2635, 777, 1693, 3067, 3373, 622]"
"[777, 1693, 2671, 3373, 622, 2658]"
"[1693, 2671, 3067, 622, 2658, 1766]"
"[2671, 3067, 3373, 2658, 1766, 948]"
"[3067, 3373, 622, 1766, 948, 3513]"
"[3373, 622, 2658, 948, 3513, 1488]"
"[622, 2658, 1766, 3513, 1488, 142]"
"[2658, 1766, 948, 1488, 142, 1350]"
"[1766, 948, 3513, 142, 1350, 2897]"
"[948, 3513, 1488, 1350, 2897, 849]"
"[3513, 1488, 142, 2897, 849, 3627]"
"[1488, 142, 1350, 849, 3627, 3435]"
"[142, 1350, 2897, 3627, 3435, 916]"
"[1350, 2897, 849, 3435, 916, 94]"
"[2897, 849, 3627, 916, 94, 1859]"
"[849, 3627, 3435, 94, 1859, 949]"
"[3627, 3435, 916, 1859, 949, 2801]"
"[3435, 916, 94, 949, 2801, 3559]"
"[916, 94, 1859, 2801, 3559, 2230]"
"[94, 1859, 949, 3559, 2230, 3471]"
"[1859, 949, 2801, 2230, 3471, 284]"
"[949, 2801, 3559, 3471, 284, 3772]"
"[2801, 3559, 2230, 284, 3772, 3140]"
"[3559, 2230, 3471, 3772, 3140, 1052]"
"[2230, 3471, 284, 3140, 1052, 3649]"
"[3471, 284, 3772, 1052, 3649, 1053]"
"[284, 3772, 3140, 3649, 1053, 329]"
"[3772, 3140, 1052, 1053, 329, 2634]"
"[3140, 1052, 3649, 329, 2634, 2848]"
"[1052, 3649, 1053, 2634, 2848, 3633]"
"[3649, 1053, 329, 2848, 3633, 773]"
"[1053, 329, 2634, 3633, 773, 1698]"
"[329, 2634, 2848, 773, 1698, 899]"
"[2634, 2848, 3633, 1698, 899, 3564]"
"[2848, 3633, 773, 899, 3564, 152]"
"[3633, 773, 1698, 3564, 152, 3349]"
"[773, 1698, 899, 152, 3349, 1067]"
"[1698, 899, 3564, 3349, 1067, 3323]"
"[899, 3564, 152, 1067, 3323, 2759]"
"[3564, 152, 3349, 3323, 2759, 638]"
"[152, 3349, 1067, 2759, 638, 3179]"
"[3349, 1067, 3323, 638, 3179, 1487]"
"[1067, 3323, 2759, 3179, 1487, 3100]"
"[3323, 2759, 638, 1487, 3100, 3273]"
"[2759, 638, 3179, 3100, 3273, 619]"
"[638, 3179, 1487, 3273, 619, 2654]"
"[3179, 1487, 3100, 619, 2654, 1152]"
"[1487, 3100, 3273, 2654, 1152, 31]"
"[3100, 3273, 619, 1152, 31, 3232]"
"[3273, 619, 2654, 31, 3232, 3091]"
"[619, 2654, 1152, 3232, 3091, 2555]"
"[2654, 1152, 31, 3091, 2555, 3432]"
"[1152, 31, 3232, 2555, 3432, 488]"
"[31, 3232, 3091, 3432, 488, 2081]"
"[3232, 3091, 2555, 488, 2081, 3264]"
"[3091, 2555, 3432, 2081, 3264, 2774]"
"[2555, 3432, 488, 3264, 2774, 3100]"
"[3432, 488, 2081, 2774, 3100, 3264]"
"[488, 2081, 3264, 3100, 3264, 2675]"
"[2081, 3264, 2774, 3264, 2675, 1135]"
"[3264, 2774, 3100, 2675, 1135, 3434]"
"[2774, 3100, 3264, 1135, 3434, 3432]"
"[3100, 3264, 2675, 3434, 3432, 488]"
"[3264, 2675, 1135, 3432, 488, 2678]"
"[2675, 1135, 3434, 488, 2678, 3264]"
"[1135, 3434, 3432, 2678, 3264, 2387]"
"[3434, 3432, 488, 3264, 2387, 1708]"
"[3432, 488, 2678, 2387, 1708, 1844]"
"[488, 2678, 3264, 1708, 1844, 2081]"
"[2678, 3264, 2387, 1844, 2081, 3264]"
"[3264, 2387, 1708, 2081, 3264, 2390]"
"[2387, 1708, 1844, 3264, 2390, 2081]"
"[1708, 1844, 2081, 2390, 2081, 3471]"
"[1844, 2081, 3264, 2081, 3471, 2356]"
"[2081, 3264, 2390, 3471, 2356, 3823]"
"[3264, 2390, 2081, 2356, 3823, 2081]"
"[2390, 2081, 3471, 3823, 2081, 3471]"
"[2081, 3471, 2356, 2081, 3471, 3867]"
"[3471, 2356, 3823, 3471, 3867, 3633]"
"[2356, 3823, 2081, 3867, 3633, 2081]"
"[3823, 2081, 3471, 3633, 2081, 3471]"
"[2081, 3471, 3867, 2081, 3471, 3572]"
"[3471, 3867, 3633, 3471, 3572, 901]"
"[3867, 3633, 2081, 3572, 901, 2555]"
"[3633, 2081, 3471, 901, 2555, 3264]"
"[2081, 3471, 3572, 2555, 3264, 3429]"
"[3471, 3572, 901, 3264, 3429, 2889]"
"[3572, 901, 2555, 3429, 2889, 2081]"
"[901, 2555, 3264, 2889, 2081, 3316]"
"[2555, 3264, 3429, 2081, 3316, 3264]"
"[3264, 3429, 2889, 3316, 3264, 1189]"
"[3429, 2889, 2081, 3264, 1189, 2968]"
"[2889, 2081, 3316, 1189, 2968, 2555]"
"[2081, 3316, 3264, 2968, 2555, 1211]"
"[3316, 3264, 1189, 2555, 1211, 3471]"
"[3264, 1189, 2968, 1211, 3471, 3432]"
"[1189, 2968, 2555, 3471, 3432, 488]"
"[2968, 2555, 1211, 3432, 488, 168]"
"[2555, 1211, 3471, 488, 168, 3264]"
"[1211, 3471, 3432, 168, 3264, 3432]"
"[3471, 3432, 488, 3264, 3432, 488]"
"[3432, 488, 168, 3432, 488, 3795]"
"[488, 168, 3264, 488, 3795, 3264]"
"[168, 3264, 3432, 3795, 3264, 3581]"
"[3264, 3432, 488, 3264, 3581, 3373]"
"[3432, 488, 3795, 3581, 3373, 276]"
"[488, 3795, 3264, 3373, 276, 2658]"
"[3795, 3264, 3581, 276, 2658, 2662]"
"[3264, 3581, 3373, 2658, 2662, 2672]"
"[3581, 3373, 276, 2662, 2672, 2033]"
"[3373, 276, 2658, 2672, 2033, 3070]"
"[276, 2658, 2662, 2033, 3070, 3654]"
"[2658, 2662, 2672, 3070, 3654, 1697]"
"[2662, 2672, 2033, 3654, 1697, 1105]"
"[2672, 2033, 3070, 1697, 1105, 2847]"
"[2033, 3070, 3654, 1105, 2847, 773]"
"[3070, 3654, 1697, 2847, 773, 1253]"
"[3654, 1697, 1105, 773, 1253, 1211]"
"[1697, 1105, 2847, 1253, 1211, 3471]"
"[1105, 2847, 773, 1211, 3471, 2721]"
"[2847, 773, 1253, 3471, 2721, 2801]"
"[773, 1253, 1211, 2721, 2801, 3559]"
"[1253, 1211, 3471, 2801, 3559, 3795]"
"[1211, 3471, 2721, 3559, 3795, 3432]"
"[3471, 2721, 2801, 3795, 3432, 488]"
"[2721, 2801, 3559, 3432, 488, 2658]"
"[2801, 3559, 3795, 488, 2658, 1152]"
"[3559, 3795, 3432, 2658, 1152, 2764]"
"[3795, 3432, 488, 1152, 2764, 868]"
"[3432, 488, 2658, 2764, 868, 2077]"
"[488, 2658, 1152, 868, 2077, 2378]"
"[2658, 1152, 2764, 2077, 2378, 3226]"
"[1152, 2764, 868, 2378, 3226, 3867]"
"[2764, 868, 2077, 3226, 3867, 3572]"
"[868, 2077, 2378, 3867, 3572, 1605]"
"[2077, 2378, 3226, 3572, 1605, 2079]"
"[2378, 3226, 3867, 1605, 2079, 736]"
"[3226, 3867, 3572, 2079, 736, 3823]"
"[3867, 3572, 1605, 736, 3823, 3632]"
"[3572, 1605, 2079, 3823, 3632, 1844]"
"[1605, 2079, 736, 3632, 1844, 2081]"
"[2079, 736, 3823, 1844, 2081, 3487]"
"[736, 3823, 3632, 2081, 3487, 3388]"
"[3823, 3632, 1844, 3487, 3388, 3432]"
"[3632, 1844, 2081, 3388, 3432, 901]"
"[1844, 2081, 3487, 3432, 901, 2555]"
"[2081, 3487, 3388, 901, 2555, 1844]"
"[3487, 3388, 3432, 2555, 1844, 2081]"
"[3388, 3432, 901, 1844, 2081, 1151]"
"[3432, 901, 2555, 2081, 1151, 3432]"
"[901, 2555, 1844, 1151, 3432, 488]"
"[2555, 1844, 2081, 3432, 488, 2399]"
"[1844, 2081, 1151, 488, 2399, 1100]"
"[2081, 1151, 3432, 2399, 1100, 3595]"
"[1151, 3432, 488, 1100, 3595, 3351]"
"[3432, 488, 2399, 3595, 3351, 2242]"
"[488, 2399, 1100, 3351, 2242, 1520]"
"[2399, 1100, 3595, 2242, 1520, 3823]"
"[1100, 3595, 3351, 1520, 3823, 3824]"
"[3595, 3351, 2242, 3823, 3824, 1844]"
"[3351, 2242, 1520, 3824, 1844, 2081]"
"[2242, 1520, 3823, 1844, 2081, 2675]"
"[1520, 3823, 3824, 2081, 2675, 1536]"
"[3823, 3824, 1844, 2675, 1536, 3745]"
"[3824, 1844, 2081, 1536, 3745, 3266]"
"[1844, 2081, 2675, 3745, 3266, 1844]"
"[2081, 2675, 1536, 3266, 1844, 2081]"
"[2675, 1536, 3745, 1844, 2081, 3468]"
"[1536, 3745, 3266, 2081, 3468, 3727]"
"[3745, 3266, 1844, 3468, 3727, 2399]"
"[3266, 1844, 2081, 3727, 2399, 153]"
"[1844, 2081, 3468, 2399, 153, 31]"
"[2081, 3468, 3727, 153, 31, 2319]"
