context_indices
"[1844, 1615]"
"[1902, 1035, 1648, 3305]"
"[1035, 2176, 3305, 365]"
"[2176, 1648, 365, 2208]"
"[1648, 3305, 2208, 739]"
"[3305, 365, 739, 3257]"
"[365, 2208, 3257, 1360]"
"[2208, 739, 1360, 2749]"
"[739, 3257, 2749, 1918]"
"[3257, 1360, 1918, 739]"
"[1360, 2749, 739, 1145]"
"[2749, 1918, 1145, 1659]"
"[1918, 739, 1659, 1864]"
"[739, 1145, 1864, 1145]"
"[1145, 1659, 1145, 2488]"
"[1659, 1864, 2488, 133]"
"[1864, 1145, 133, 2424]"
"[1145, 2488, 2424, 3337]"
"[2488, 133, 3337, 2376]"
"[133, 2424, 2376, 1833]"
"[2424, 3337, 1833, 791]"
"[3337, 2376, 791, 1363]"
"[2376, 1833, 1363, 1363]"
"[1833, 791, 1363, 1359]"
"[791, 1363, 1359, 1968]"
"[1363, 1363, 1968, 2294]"
"[1363, 1359, 2294, 431]"
"[1359, 1968, 431, 3258]"
"[1968, 2294, 3258, 790]"
"[2294, 431, 790, 3419]"
"[431, 3258, 3419, 2365]"
"[3258, 790, 2365, 1496]"
"[790, 3419, 1496, 739]"
"[3419, 2365, 739, 2036]"
"[2365, 1496, 2036, 1536]"
"[1496, 739, 1536, 739]"
"[739, 2036, 739, 1145]"
"[2036, 1536, 1145, 2050]"
"[1536, 739, 2050, 3118]"
"[739, 1145, 3118, 365]"
"[1145, 2050, 365, 2462]"
"[2050, 3118, 2462, 739]"
"[3118, 365, 739, 1145]"
"[365, 2462, 1145, 849]"
"[2462, 739, 849, 1858]"
"[739, 1145, 1858, 1508]"
"[1145, 849, 1508, 1918]"
"[849, 1858, 1918, 2408]"
"[1858, 1508, 2408, 1859]"
"[1508, 1918, 1859, 2634]"
"[1918, 2408, 2634, 3028]"
"[2408, 1859, 3028, 435]"
"[1859, 2634, 435, 3046]"
"[2634, 3028, 3046, 431]"
"[3028, 435, 431, 1173]"
"[435, 3046, 1173, 1189]"
"[3046, 431, 1189, 409]"
"[431, 1173, 409, 3279]"
"[1173, 1189, 3279, 435]"
"[1189, 409, 435, 3046]"
"[409, 3279, 3046, 431]"
"[3279, 435, 431, 307]"
"[435, 3046, 307, 2319]"
"[3046, 431, 2319, 2331]"
"[431, 307, 2331, 3278]"
"[307, 2319, 3278, 5]"
"[2319, 2331, 5, 2270]"
"[2331, 3278, 2270, 2032]"
"[3278, 5, 2032, 3046]"
"[5, 2270, 3046, 431]"
"[2270, 2032, 431, 307]"
"[2032, 3046, 307, 2319]"
"[3046, 431, 2319, 3046]"
"[431, 307, 3046, 431]"
"[307, 2319, 431, 1861]"
"[2319, 3046, 1861, 2032]"
"[3046, 431, 2032, 52]"
"[431, 1861, 52, 1383]"
"[1861, 2032, 1383, 2928]"
"[2032, 52, 2928, 2741]"
"[52, 1383, 2741, 1354]"
"[1383, 2928, 1354, 1882]"
"[2928, 2741, 1882, 307]"
"[2741, 1354, 307, 2319]"
"[1354, 1882, 2319, 1523]"
"[1882, 307, 1523, 3328]"
"[307, 2319, 3328, 1754]"
"[2319, 1523, 1754, 2749]"
"[1523, 3328, 2749, 1818]"
"[3328, 1754, 1818, 3116]"
"[1754, 2749, 3116, 1754]"
"[2749, 1818, 1754, 1534]"
"[1818, 3116, 1534, 1242]"
"[3116, 1754, 1242, 1959]"
"[1754, 1534, 1959, 1648]"
"[1534, 1242, 1648, 3401]"
"[1242, 1959, 3401, 1534]"
"[1959, 1648, 1534, 1648]"
"[1648, 3401, 1648, 3352]"
"[3401, 1534, 3352, 531]"
"[1534, 1648, 531, 2032]"
"[1648, 3352, 2032, 1054]"
"[3352, 531, 1054, 3046]"
"[531, 2032, 3046, 909]"
"[2032, 1054, 909, 2165]"
"[1054, 3046, 2165, 798]"
"[3046, 909, 798, 391]"
"[909, 2165, 391, 891]"
"[2165, 798, 891, 2456]"
"[798, 391, 2456, 437]"
"[391, 891, 437, 798]"
"[891, 2456, 798, 1754]"
"[2456, 437, 1754, 2107]"
"[437, 798, 2107, 3405]"
"[798, 1754, 3405, 1060]"
"[1754, 2107, 1060, 2032]"
"[2107, 3405, 2032, 499]"
"[3405, 1060, 499, 365]"
"[1060, 2032, 365, 3046]"
"[2032, 499, 3046, 431]"
"[499, 365, 431, 2126]"
"[365, 3046, 2126, 1061]"
"[3046, 431, 1061, 431]"
"[431, 2126, 431, 2107]"
"[2126, 1061, 2107, 531]"
"[1061, 431, 531, 2365]"
"[431, 2107, 2365, 2566]"
"[2107, 531, 2566, 3045]"
"[531, 2365, 3045, 1083]"
"[2365, 2566, 1083, 1506]"
"[2566, 3045, 1506, 2837]"
"[3045, 1083, 2837, 747]"
"[1083, 1506, 747, 3046]"
"[1506, 2837, 3046, 431]"
"[2837, 747, 431, 296]"
"[747, 3046, 296, 549]"
"[3046, 431, 549, 1346]"
"[431, 296, 1346, 1822]"
"[296, 549, 1822, 2365]"
"[549, 1346, 2365, 365]"
"[1346, 1822, 365, 110]"
"[1822, 2365, 110, 1701]"
"[2365, 365, 1701, 2835]"
"[365, 110, 2835, 2311]"
"[110, 1701, 2311, 1918]"
"[1701, 2835, 1918, 739]"
"[2835, 2311, 739, 1145]"
"[2311, 1918, 1145, 3328]"
"[1918, 739, 3328, 3046]"
"[739, 1145, 3046, 431]"
"[1145, 3328, 431, 3118]"
"[3328, 3046, 3118, 3118]"
"[3046, 431, 3118, 129]"
"[431, 3118, 129, 1861]"
"[3118, 3118, 1861, 1595]"
"[3118, 129, 1595, 3046]"
"[129, 1861, 3046, 431]"
"[1861, 1595, 431, 499]"
"[1595, 3046, 499, 978]"
"[3046, 431, 978, 1499]"
"[431, 499, 1499, 3330]"
"[499, 978, 3330, 1937]"
"[978, 1499, 1937, 3413]"
"[1499, 3330, 3413, 781]"
"[3330, 1937, 781, 1937]"
"[1937, 3413, 1937, 127]"
"[3413, 781, 127, 1861]"
"[781, 1937, 1861, 30]"
"[1937, 127, 30, 1330]"
"[127, 1861, 1330, 981]"
"[1861, 30, 981, 431]"
"[30, 1330, 431, 1110]"
"[1330, 981, 1110, 1321]"
"[981, 431, 1321, 3046]"
"[431, 1110, 3046, 431]"
"[1110, 1321, 431, 1536]"
"[1321, 3046, 1536, 1355]"
"[3046, 431, 1355, 2164]"
"[431, 1536, 2164, 257]"
"[1536, 1355, 257, 1561]"
"[1355, 2164, 1561, 2940]"
"[2164, 257, 2940, 2032]"
"[257, 1561, 2032, 1595]"
"[1561, 2940, 1595, 365]"
"[2940, 2032, 365, 2365]"
"[2032, 1595, 2365, 42]"
"[1595, 365, 42, 1061]"
"[365, 2365, 1061, 1354]"
"[2365, 42, 1354, 3046]"
"[42, 1061, 3046, 431]"
"[1061, 1354, 431, 2658]"
"[1354, 3046, 2658, 1475]"
"[3046, 431, 1475, 3046]"
"[431, 2658, 3046, 431]"
"[2658, 1475, 431, 1860]"
"[1475, 3046, 1860, 1877]"
"[3046, 431, 1877, 2826]"
"[431, 1860, 2826, 3197]"
"[1860, 1877, 3197, 3046]"
"[1877, 2826, 3046, 431]"
"[2826, 3197, 431, 1657]"
"[3197, 3046, 1657, 289]"
"[3046, 431, 289, 1815]"
"[431, 1657, 1815, 2970]"
"[1657, 289, 2970, 2377]"
"[289, 1815, 2377, 1599]"
"[1815, 2970, 1599, 531]"
"[2970, 2377, 531, 1325]"
"[2377, 1599, 1325, 3373]"
"[1599, 531, 3373, 2970]"
"[531, 1325, 2970, 1256]"
"[1325, 3373, 1256, 2321]"
"[3373, 2970, 2321, 431]"
"[2970, 1256, 431, 531]"
"[1256, 2321, 531, 1657]"
"[2321, 431, 1657, 3046]"
"[431, 531, 3046, 431]"
"[531, 1657, 431, 295]"
"[1657, 3046, 295, 1253]"
"[3046, 431, 1253, 2129]"
"[431, 295, 2129, 1061]"
"[295, 1253, 1061, 431]"
"[1253, 2129, 431, 1587]"
"[2129, 1061, 1587, 1808]"
"[1061, 431, 1808, 2365]"
"[431, 1587, 2365, 1879]"
"[1587, 1808, 1879, 538]"
"[1808, 2365, 538, 942]"
"[2365, 1879, 942, 436]"
"[1879, 538, 436, 3413]"
"[538, 942, 3413, 1587]"
"[942, 436, 1587, 1544]"
"[436, 3413, 1544, 531]"
"[3413, 1587, 531, 538]"
"[1587, 1544, 538, 1061]"
"[1544, 531, 1061, 431]"
"[531, 538, 431, 607]"
"[538, 1061, 607, 2813]"
"[1061, 431, 2813, 1060]"
"[431, 607, 1060, 3456]"
"[607, 2813, 3456, 536]"
"[2813, 1060, 536, 531]"
"[1060, 3456, 531, 1652]"
"[3456, 536, 1652, 2642]"
"[536, 531, 2642, 431]"
"[531, 1652, 431, 1379]"
"[1652, 2642, 1379, 1060]"
"[2642, 431, 1060, 299]"
"[431, 1379, 299, 2162]"
"[1379, 1060, 2162, 1871]"
"[1060, 299, 1871, 1818]"
"[299, 2162, 1818, 2365]"
"[2162, 1871, 2365, 3144]"
"[1871, 1818, 3144, 2212]"
"[1818, 2365, 2212, 531]"
"[2365, 3144, 531, 1534]"
"[3144, 2212, 1534, 3373]"
"[2212, 531, 3373, 2657]"
"[531, 1534, 2657, 1355]"
"[1534, 3373, 1355, 89]"
"[3373, 2657, 89, 3118]"
"[2657, 1355, 3118, 304]"
"[1355, 89, 304, 976]"
"[89, 3118, 976, 365]"
"[3118, 304, 365, 1510]"
"[304, 976, 1510, 2376]"
"[976, 365, 2376, 3189]"
"[365, 1510, 3189, 2893]"
"[1510, 2376, 2893, 2648]"
"[2376, 3189, 2648, 984]"
"[3189, 2893, 984, 2866]"
"[2893, 2648, 2866, 1110]"
"[2648, 984, 1110, 1627]"
"[984, 2866, 1627, 365]"
"[2866, 1110, 365, 1627]"
"[1110, 1627, 1627, 3140]"
"[1627, 365, 3140, 1662]"
"[365, 1627, 1662, 1979]"
"[1627, 3140, 1979, 564]"
"[3140, 1662, 564, 436]"
"[1662, 1979, 436, 3405]"
"[1979, 564, 3405, 739]"
"[564, 436, 739, 2136]"
"[436, 3405, 2136, 2376]"
"[3405, 739, 2376, 3405]"
"[739, 2136, 3405, 365]"
"[2136, 2376, 365, 3444]"
"[2376, 3405, 3444, 1627]"
"[3405, 365, 1627, 1023]"
"[365, 3444, 1023, 739]"
"[3444, 1627, 739, 861]"
"[1627, 1023, 861, 625]"
"[1023, 739, 625, 2376]"
"[739, 861, 2376, 892]"
"[861, 625, 892, 593]"
"[625, 2376, 593, 2838]"
"[2376, 892, 2838, 3046]"
"[892, 593, 3046, 431]"
"[593, 2838, 431, 2589]"
"[2838, 3046, 2589, 1947]"
"[3046, 431, 1947, 1029]"
"[431, 2589, 1029, 501]"
"[2589, 1947, 501, 1464]"
"[1947, 1029, 1464, 1627]"
"[1029, 501, 1627, 365]"
"[501, 1464, 365, 1790]"
"[1464, 1627, 1790, 138]"
"[1627, 365, 138, 2463]"
"[365, 1790, 2463, 739]"
"[1790, 138, 739, 1145]"
"[138, 2463, 1145, 796]"
"[2463, 739, 796, 3159]"
"[739, 1145, 3159, 655]"
"[1145, 796, 655, 2061]"
"[796, 3159, 2061, 1208]"
"[3159, 655, 1208, 1790]"
"[655, 2061, 1790, 2052]"
"[2061, 1208, 2052, 759]"
"[1208, 1790, 759, 796]"
"[1790, 2052, 796, 1902]"
"[2052, 759, 1902, 1534]"
"[759, 796, 1534, 2136]"
"[796, 1902, 2136, 1307]"
"[1902, 1534, 1307, 981]"
"[1534, 2136, 981, 133]"
"[2136, 1307, 133, 2442]"
"[1307, 981, 2442, 3000]"
"[981, 133, 3000, 2198]"
"[133, 2442, 2198, 431]"
"[2442, 3000, 431, 2136]"
"[3000, 2198, 2136, 1844]"
"[2198, 431, 1844, 2500]"
"[431, 2136, 2500, 1203]"
"[2136, 1844, 1203, 2032]"
"[1844, 2500, 2032, 793]"
"[2500, 1203, 793, 1070]"
"[1203, 2032, 1070, 11]"
"[2032, 793, 11, 2183]"
"[793, 1070, 2183, 2101]"
"[1070, 11, 2101, 1749]"
"[11, 2183, 1749, 3401]"
"[2183, 2101, 3401, 531]"
"[2101, 1749, 531, 2136]"
"[1749, 3401, 2136, 1890]"
"[3401, 531, 1890, 1181]"
"[531, 2136, 1181, 1836]"
"[2136, 1890, 1836, 3384]"
"[1890, 1181, 3384, 2136]"
"[1181, 1836, 2136, 1843]"
"[1836, 3384, 1843, 1758]"
"[3384, 2136, 1758, 206]"
"[2136, 1843, 206, 1603]"
"[1843, 1758, 1603, 253]"
"[1758, 206, 253, 144]"
"[206, 1603, 144, 3118]"
"[1603, 253, 3118, 1428]"
"[253, 144, 1428, 531]"
"[144, 3118, 531, 1534]"
"[3118, 1428, 1534, 2652]"
"[1428, 531, 2652, 1918]"
"[531, 1534, 1918, 1536]"
"[1534, 2652, 1536, 798]"
"[2652, 1918, 798, 3197]"
"[1918, 1536, 3197, 3046]"
"[1536, 798, 3046, 431]"
"[798, 3197, 431, 1810]"
"[3197, 3046, 1810, 333]"
"[3046, 431, 333, 179]"
"[431, 1810, 179, 842]"
"[1810, 333, 842, 3444]"
"[333, 179, 3444, 480]"
"[179, 842, 480, 3045]"
"[842, 3444, 3045, 138]"
"[3444, 480, 138, 277]"
"[480, 3045, 277, 3361]"
"[3045, 138, 3361, 1599]"
"[138, 277, 1599, 2613]"
"[277, 3361, 2613, 2122]"
"[3361, 1599, 2122, 179]"
"[1599, 2613, 179, 531]"
"[2613, 2122, 531, 2956]"
"[2122, 179, 2956, 2662]"
"[179, 531, 2662, 3445]"
"[531, 2956, 3445, 277]"
"[2956, 2662, 277, 296]"
"[2662, 3445, 296, 2431]"
"[3445, 277, 2431, 2200]"
"[277, 296, 2200, 2180]"
"[296, 2431, 2180, 895]"
"[2431, 2200, 895, 438]"
"[2200, 2180, 438, 701]"
"[2180, 895, 701, 2193]"
"[895, 438, 2193, 11]"
"[438, 701, 11, 898]"
"[701, 2193, 898, 2912]"
"[2193, 11, 2912, 3229]"
"[11, 898, 3229, 2273]"
"[898, 2912, 2273, 1535]"
"[2912, 3229, 1535, 1011]"
"[3229, 2273, 1011, 1648]"
"[2273, 1535, 1648, 1860]"
"[1535, 1011, 1860, 3373]"
"[1011, 1648, 3373, 1843]"
"[1648, 1860, 1843, 1758]"
"[1860, 3373, 1758, 206]"
"[3373, 1843, 206, 1603]"
"[1843, 1758, 1603, 2284]"
"[1758, 206, 2284, 1537]"
"[206, 1603, 1537, 1732]"
"[1603, 2284, 1732, 2198]"
"[2284, 1537, 2198, 900]"
"[1537, 1732, 900, 3046]"
"[1732, 2198, 3046, 435]"
"[2198, 900, 435, 1513]"
"[900, 3046, 1513, 2652]"
"[3046, 435, 2652, 2634]"
"[435, 1513, 2634, 3046]"
"[1513, 2652, 3046, 431]"
"[2652, 2634, 431, 1791]"
"[2634, 3046, 1791, 638]"
"[3046, 431, 638, 962]"
"[431, 1791, 962, 2833]"
"[1791, 638, 2833, 2193]"
"[638, 962, 2193, 2214]"
"[962, 2833, 2214, 2193]"
"[2833, 2193, 2193, 1902]"
"[2193, 2214, 1902, 133]"
"[2214, 2193, 133, 409]"
"[2193, 1902, 409, 965]"
"[1902, 133, 965, 2656]"
"[133, 409, 2656, 3046]"
"[409, 965, 3046, 431]"
"[965, 2656, 431, 268]"
"[2656, 3046, 268, 3259]"
"[3046, 431, 3259, 1754]"
"[431, 268, 1754, 1982]"
"[268, 3259, 1982, 2579]"
"[3259, 1754, 2579, 1422]"
"[1754, 1982, 1422, 1242]"
"[1982, 2579, 1242, 2046]"
"[2579, 1422, 2046, 1616]"
"[1422, 1242, 1616, 2420]"
"[1242, 2046, 2420, 2376]"
"[2046, 1616, 2376, 2456]"
"[1616, 2420, 2456, 3046]"
"[2420, 2376, 3046, 431]"
"[2376, 2456, 431, 1860]"
"[2456, 3046, 1860, 3046]"
"[3046, 431, 3046, 431]"
"[431, 1860, 431, 1860]"
"[1860, 3046, 1860, 2749]"
"[3046, 431, 2749, 667]"
"[431, 1860, 667, 365]"
"[1860, 2749, 365, 1061]"
"[2749, 667, 1061, 2377]"
"[667, 365, 2377, 1246]"
"[365, 1061, 1246, 2912]"
"[1061, 2377, 2912, 2476]"
"[2377, 1246, 2476, 1890]"
"[1246, 2912, 1890, 794]"
"[2912, 2476, 794, 1232]"
"[2476, 1890, 1232, 1674]"
"[1890, 794, 1674, 1354]"
"[794, 1232, 1354, 3046]"
"[1232, 1674, 3046, 431]"
"[1674, 1354, 431, 549]"
"[1354, 3046, 549, 2046]"
"[3046, 431, 2046, 3045]"
"[431, 549, 3045, 1870]"
"[549, 2046, 1870, 896]"
"[2046, 3045, 896, 2662]"
"[3045, 1870, 2662, 3421]"
"[1870, 896, 3421, 739]"
"[896, 2662, 739, 977]"
"[2662, 3421, 977, 2749]"
"[3421, 739, 2749, 2129]"
"[739, 977, 2129, 2046]"
"[977, 2749, 2046, 1054]"
"[2749, 2129, 1054, 1107]"
"[2129, 2046, 1107, 1346]"
"[2046, 1054, 1346, 2032]"
"[1054, 1107, 2032, 2032]"
"[1107, 1346, 2032, 2892]"
"[1346, 2032, 2892, 2311]"
"[2032, 2032, 2311, 1525]"
"[2032, 2892, 1525, 2086]"
"[2892, 2311, 2086, 2029]"
"[2311, 1525, 2029, 555]"
"[1525, 2086, 555, 1871]"
"[2086, 2029, 1871, 2376]"
"[2029, 555, 2376, 2984]"
"[555, 1871, 2984, 3227]"
"[1871, 2376, 3227, 1347]"
"[2376, 2984, 1347, 739]"
"[2984, 3227, 739, 2749]"
"[3227, 1347, 2749, 133]"
"[1347, 739, 133, 1659]"
"[739, 2749, 1659, 667]"
"[2749, 133, 667, 1173]"
"[133, 1659, 1173, 2208]"
"[1659, 667, 2208, 1625]"
"[667, 1173, 1625, 2640]"
"[1173, 2208, 2640, 2116]"
"[2208, 1625, 2116, 1860]"
"[1625, 2640, 1860, 22]"
"[2640, 2116, 22, 688]"
"[2116, 1860, 688, 3046]"
"[1860, 22, 3046, 431]"
"[22, 688, 431, 1860]"
"[688, 3046, 1860, 2381]"
"[3046, 431, 2381, 724]"
"[431, 1860, 724, 1084]"
"[1860, 2381, 1084, 3046]"
"[2381, 724, 3046, 431]"
"[724, 1084, 431, 1860]"
"[1084, 3046, 1860, 1597]"
"[3046, 431, 1597, 3046]"
"[431, 1860, 3046, 798]"
"[1860, 1597, 798, 1860]"
"[1597, 3046, 1860, 3435]"
"[3046, 798, 3435, 42]"
"[798, 1860, 42, 531]"
"[1860, 3435, 531, 3046]"
"[3435, 42, 3046, 431]"
"[42, 531, 431, 1860]"
"[531, 3046, 1860, 1506]"
"[3046, 431, 1506, 977]"
"[431, 1860, 977, 3046]"
"[1860, 1506, 3046, 431]"
"[1506, 977, 431, 1860]"
"[977, 3046, 1860, 1959]"
"[3046, 431, 1959, 684]"
"[431, 1860, 684, 3401]"
"[1860, 1959, 3401, 3159]"
"[1959, 684, 3159, 2377]"
"[684, 3401, 2377, 747]"
"[3401, 3159, 747, 861]"
"[3159, 2377, 861, 1496]"
"[2377, 747, 1496, 2385]"
"[747, 861, 2385, 129]"
"[861, 1496, 129, 365]"
"[1496, 2385, 365, 1324]"
"[2385, 129, 1324, 539]"
"[129, 365, 539, 90]"
"[365, 1324, 90, 3172]"
"[1324, 539, 3172, 1354]"
"[539, 90, 1354, 1882]"
"[90, 3172, 1882, 2107]"
"[3172, 1354, 2107, 3013]"
"[1354, 1882, 3013, 1284]"
"[1882, 2107, 1284, 2142]"
"[2107, 3013, 2142, 87]"
"[3013, 1284, 87, 2749]"
"[1284, 2142, 2749, 386]"
"[2142, 87, 386, 2386]"
"[87, 2749, 2386, 2228]"
"[2749, 386, 2228, 3046]"
"[386, 2386, 3046, 431]"
"[2386, 2228, 431, 1860]"
"[2228, 3046, 1860, 133]"
"[3046, 431, 133, 1427]"
"[431, 1860, 1427, 531]"
"[1860, 133, 531, 163]"
"[133, 1427, 163, 1973]"
"[1427, 531, 1973, 2690]"
"[531, 163, 2690, 3046]"
"[163, 1973, 3046, 431]"
"[1973, 2690, 431, 880]"
"[2690, 3046, 880, 3191]"
"[3046, 431, 3191, 551]"
"[431, 880, 551, 2559]"
"[880, 3191, 2559, 2951]"
"[3191, 551, 2951, 1430]"
"[551, 2559, 1430, 2376]"
"[2559, 2951, 2376, 201]"
"[2951, 1430, 201, 3159]"
"[1430, 2376, 3159, 1363]"
"[2376, 201, 1363, 574]"
"[201, 3159, 574, 3046]"
"[3159, 1363, 3046, 431]"
"[1363, 574, 431, 1860]"
"[574, 3046, 1860, 1509]"
"[3046, 431, 1509, 739]"
"[431, 1860, 739, 2730]"
"[1860, 1509, 2730, 1840]"
"[1509, 739, 1840, 1505]"
"[739, 2730, 1505, 3046]"
"[2730, 1840, 3046, 431]"
"[1840, 1505, 431, 1860]"
"[1505, 3046, 1860, 133]"
"[3046, 431, 133, 1109]"
"[431, 1860, 1109, 143]"
"[1860, 133, 143, 1383]"
"[133, 1109, 1383, 267]"
"[1109, 143, 267, 476]"
"[143, 1383, 476, 435]"
"[1383, 267, 435, 3062]"
"[267, 476, 3062, 3046]"
"[476, 435, 3046, 431]"
"[435, 3062, 431, 1860]"
"[3062, 3046, 1860, 1427]"
"[3046, 431, 1427, 531]"
"[431, 1860, 531, 2527]"
"[1860, 1427, 2527, 394]"
"[1427, 531, 394, 1259]"
"[531, 2527, 1259, 1496]"
"[2527, 394, 1496, 1065]"
"[394, 1259, 1065, 2129]"
"[1259, 1496, 2129, 1818]"
"[1496, 1065, 1818, 1041]"
"[1065, 2129, 1041, 1860]"
"[2129, 1818, 1860, 2530]"
"[1818, 1041, 2530, 3401]"
"[1041, 1860, 3401, 1708]"
"[1860, 2530, 1708, 992]"
"[2530, 3401, 992, 3046]"
"[3401, 1708, 3046, 431]"
"[1708, 992, 431, 1860]"
"[992, 3046, 1860, 3046]"
"[3046, 431, 3046, 431]"
"[431, 1860, 431, 1860]"
"[1860, 3046, 1860, 608]"
"[3046, 431, 608, 2813]"
"[431, 1860, 2813, 1847]"
"[1860, 608, 1847, 555]"
"[608, 2813, 555, 1526]"
"[2813, 1847, 1526, 2280]"
"[1847, 555, 2280, 2280]"
"[555, 1526, 2280, 1659]"
"[1526, 2280, 1659, 1266]"
"[2280, 2280, 1266, 798]"
"[2280, 1659, 798, 199]"
"[1659, 1266, 199, 2377]"
"[1266, 798, 2377, 1864]"
"[798, 199, 1864, 1648]"
"[199, 2377, 1648, 1777]"
"[2377, 1864, 1777, 1054]"
"[1864, 1648, 1054, 2684]"
"[1648, 1777, 2684, 2376]"
"[1777, 1054, 2376, 2486]"
"[1054, 2684, 2486, 1918]"
"[2684, 2376, 1918, 739]"
"[2376, 2486, 739, 798]"
"[2486, 1918, 798, 133]"
"[1918, 739, 133, 1659]"
"[739, 798, 1659, 2812]"
"[798, 133, 2812, 2166]"
"[133, 1659, 2166, 2749]"
"[1659, 2812, 2749, 2990]"
"[2812, 2166, 2990, 833]"
"[2166, 2749, 833, 1937]"
"[2749, 2990, 1937, 1908]"
"[2990, 833, 1908, 3418]"
"[833, 1937, 3418, 3046]"
"[1937, 1908, 3046, 431]"
"[1908, 3418, 431, 982]"
"[3418, 3046, 982, 977]"
"[3046, 431, 977, 1918]"
"[431, 982, 1918, 531]"
"[982, 977, 531, 1360]"
"[977, 1918, 1360, 1525]"
"[1918, 531, 1525, 56]"
"[531, 1360, 56, 2050]"
"[1360, 1525, 2050, 2376]"
"[1525, 56, 2376, 2032]"
"[56, 2050, 2032, 2912]"
"[2050, 2376, 2912, 2912]"
"[2376, 2032, 2912, 1659]"
"[2032, 2912, 1659, 1482]"
"[2912, 2912, 1482, 2422]"
"[2912, 1659, 2422, 3444]"
"[1659, 1482, 3444, 2040]"
"[1482, 2422, 2040, 642]"
"[2422, 3444, 642, 1864]"
"[3444, 2040, 1864, 3045]"
"[2040, 642, 3045, 2566]"
"[642, 1864, 2566, 1054]"
"[1864, 3045, 1054, 2573]"
"[3045, 2566, 2573, 3046]"
"[2566, 1054, 3046, 2476]"
"[1054, 2573, 2476, 1890]"
"[2573, 3046, 1890, 555]"
"[3046, 2476, 555, 3444]"
"[2476, 1890, 3444, 1525]"
"[1890, 555, 1525, 2138]"
"[555, 3444, 2138, 2502]"
"[3444, 1525, 2502, 1864]"
"[1525, 2138, 1864, 1648]"
"[2138, 2502, 1648, 248]"
"[2502, 1864, 248, 3045]"
"[1864, 1648, 3045, 2225]"
"[1648, 248, 2225, 1871]"
"[248, 3045, 1871, 1871]"
"[3045, 2225, 1871, 1659]"
"[2225, 1871, 1659, 2147]"
"[1871, 1871, 2147, 3046]"
"[1871, 1659, 3046, 431]"
"[1659, 2147, 431, 2116]"
"[2147, 3046, 2116, 2619]"
"[3046, 431, 2619, 12]"
"[431, 2116, 12, 2476]"
"[2116, 2619, 2476, 1890]"
"[2619, 12, 1890, 816]"
"[12, 2476, 816, 2372]"
"[2476, 1890, 2372, 2376]"
"[1890, 816, 2376, 1398]"
"[816, 2372, 1398, 2447]"
"[2372, 2376, 2447, 652]"
"[2376, 1398, 652, 1648]"
"[1398, 2447, 1648, 1860]"
"[2447, 652, 1860, 1648]"
"[652, 1648, 1648, 1860]"
"[1648, 1860, 1860, 3191]"
"[1860, 1648, 3191, 1648]"
"[1648, 1860, 1648, 1870]"
"[1860, 3191, 1870, 3397]"
"[3191, 1648, 3397, 1187]"
"[1648, 1870, 1187, 2294]"
"[1870, 3397, 2294, 2725]"
"[3397, 1187, 2725, 1648]"
"[1187, 2294, 1648, 1860]"
"[2294, 2725, 1860, 110]"
"[2725, 1648, 110, 2684]"
"[1648, 1860, 2684, 2376]"
"[1860, 110, 2376, 2684]"
"[110, 2684, 2684, 2272]"
"[2684, 2376, 2272, 2684]"
"[2376, 2684, 2684, 3159]"
"[2684, 2272, 3159, 796]"
"[2272, 2684, 796, 796]"
"[2684, 3159, 796, 1659]"
"[3159, 796, 1659, 3224]"
"[796, 796, 3224, 895]"
"[796, 1659, 895, 1232]"
"[1659, 3224, 1232, 2376]"
"[3224, 895, 2376, 1918]"
"[895, 1232, 1918, 739]"
"[1232, 2376, 739, 2032]"
"[2376, 1918, 2032, 1525]"
"[1918, 739, 1525, 1864]"
"[739, 2032, 1864, 895]"
"[2032, 1525, 895, 414]"
"[1525, 1864, 414, 3398]"
"[1864, 895, 3398, 2136]"
"[895, 414, 2136, 1307]"
"[414, 3398, 1307, 1818]"
"[3398, 2136, 1818, 2666]"
"[2136, 1307, 2666, 1400]"
"[1307, 1818, 1400, 2666]"
"[1818, 2666, 2666, 1659]"
"[2666, 1400, 1659, 711]"
"[1400, 2666, 711, 2046]"
"[2666, 1659, 2046, 2365]"
"[1659, 711, 2365, 3090]"
"[711, 2046, 3090, 273]"
"[2046, 2365, 273, 779]"
"[2365, 3090, 779, 1126]"
"[3090, 273, 1126, 1035]"
"[273, 779, 1035, 1784]"
"[779, 1126, 1784, 2376]"
"[1126, 1035, 2376, 1525]"
"[1035, 1784, 1525, 1864]"
"[1784, 2376, 1864, 2673]"
"[2376, 1525, 2673, 1818]"
"[1525, 1864, 1818, 739]"
"[1864, 2673, 739, 2730]"
"[2673, 1818, 2730, 63]"
"[1818, 739, 63, 1224]"
"[739, 2730, 1224, 2376]"
"[2730, 63, 2376, 874]"
"[63, 1224, 874, 179]"
"[1224, 2376, 179, 3046]"
"[2376, 874, 3046, 431]"
"[874, 179, 431, 1860]"
"[179, 3046, 1860, 2813]"
"[3046, 431, 2813, 2988]"
"[431, 1860, 2988, 179]"
"[1860, 2813, 179, 2749]"
"[2813, 2988, 2749, 531]"
"[2988, 179, 531, 2439]"
"[179, 2749, 2439, 846]"
"[2749, 531, 846, 2990]"
"[531, 2439, 2990, 288]"
"[2439, 846, 288, 2032]"
"[846, 2990, 2032, 356]"
"[2990, 288, 356, 386]"
"[288, 2032, 386, 1821]"
